lockitver|DO NOT DELETE THIS LINE! 2698
str_npc11_turn_against|Só céu! Há nós então hostil, {o homem/menina jovem}! Vida toca uma excursão engraçada lá para nós, isto não é? Uma excursão muito cruel.
str_npc12_turn_against|Nós vamos nos tem que bater então. Saiba, {o cavalheiro/senhora}, que eu nunca o tenho {traiu/traiu}. Eu não servi a pessoa, mas os princípios que eu acreditei para ser seu. Ai, você renunciou isto. Ele/isto é então de meu dever tudo pôr em .uvre para o parar. Mas eu não estou bravo com você e eu espero que nossa amizade nascerá novamente um dia.
str_npc13_turn_against|Eu lamento que nós somos hoje hostil, capitão. Mas de outro lado, é um privilégio raro para poder combater um titã do campo de batalha como você. Eu penso sinceramente, que esta briga fará os repolhos gordos dos bardos e poetas por meses, você não acredita?
str_npc14_turn_against|Ei bem, {playername}. Há nós os inimigos. Meus sentimentos são mitigados, eu confesso isto. Me aborrece o combater, mas se eu levar isto fora, eu terá derrotado o inimigo mais respeitável de todo o Calradia e eu saberei que eu domino a arte da guerra perfeitamente!
str_npc15_turn_against|Ai, eu dreaded este dia tanto! Se você não tivesse deixado de acreditar em mim, nós não seríamos certamente lá hoje. Mas você provavelmente vê caso contrário as coisas.
str_npc16_turn_against|Oi, capitão! Ei bem, a pessoa diria que nós somos hostis! Considerando que nós temos que nos enfrentar, eu estou ansioso para o advertir que uma vez a briga comprometida, eu às vezes tenho dificuldade controlador eu. Mas sabe que tudo que que eu faço, não tem nada pessoal. Se nós administrarmos isto, nós ficaremos novamente talvez os amigos um dia?
str_comment_intro_liege_affiliated|A pessoa me assoou que você deveu bondade a um dos pretendentes que competem minha demanda no trono de Calradia. Mas nós podemos discutir todos o mesmo.
str_comment_intro_famous_liege|Suas façanhas o precedem! Talvez ele/isto seria tempo que partiu em indagação de um soberano em pleno sua coragem.
str_comment_intro_famous_martial|Suas façanhas o precedem! Deveria entrar talvez ao teste nossa coragem em um torneio ou em um campo de batalha!
str_comment_intro_famous_badtempered|Eu ouvi para falar de você, eu não sou o tipo para transigir, então se você tiver algo que me falar, vá lá, aquele terminou alguns.
str_comment_intro_famous_pitiless|Seu nome eu não sou desconhecido, ele/isto lança o medo no c.ur dos homens. É uma coisa boa. Deveria se ter uma discussão pequena talvez.
str_comment_intro_famous_cunning|Ai, sim. Finalmente nós nos encontramos. Pareça a você eu ser alguém significativo. Nós deveríamos discutir junto, em ocasião.
str_comment_intro_famous_sadistic|Eu o conheço de nome e de que a pessoa diz, número de viúvas chorosas também conhece isto. Mas apenas me interessa.
str_comment_intro_famous_goodnatured|Eu ouvi para falar de você! É um prazer para poder o conhecer finalmente.
str_comment_intro_famous_upstanding|Seu nome eu estou familiarizado. A pessoa conta que você é guerreiro do mais valoroso. Eu só posso esperar que sua honra e seu siéent de clemência para sua coragem.
str_comment_intro_noble_liege|Eu vejo que você leva uma bandeira da nobreza, mas eu não reconheço o emblema. Saiba que eu sempre os procuro {os homens/guerra} merecedor de confiança e pronto a briga para mim.
str_comment_intro_noble_martial|Eu vejo que você leva uma bandeira da nobreza, mas eu não reconheço o emblema. Não importa... Um {o homem/guerra} corajoso está no mundo inteiro em casa!
str_comment_intro_noble_badtempered|Eu não reconheço o emblema que está em sua bandeira. Você é provavelmente novamente um destes estranhos que infestam o país, como se já não havia bastante disto.
str_comment_intro_noble_pitiless|Eu vejo que você leva uma bandeira nobre, mas eu não reconheço este emblema. Novamente um destes urubus vindo encher dos restos da guerra, está seguro!
str_comment_intro_noble_cunning|Eu vejo que você leva uma bandeira nobre, mas eu não reconheço este emblema. Finalmente, sempre é bom para ter o conhecimento desses que poderiam se tornar um dia de guerreiros grandes.
str_comment_intro_noble_sadistic|Eu vejo que você leva uma bandeira nobre, mas eu não reconheço este emblema. Talvez que você é {a criança/menina ilegítima de filho a criança ilegítima} de um destes ladrões de gado cheio de suficiência? Ou você roubou isto talvez?
str_comment_intro_noble_goodnatured|Eu vejo que você leva uma bandeira da nobreza, mas eu não reconheço o emblema. Perdoe minha ignorância, {o cavalheiro/senhora}! É um prazer para o conhecer.
str_comment_intro_noble_upstanding|Eu vejo que você leva uma bandeira nobre, mas eu não reconheço este emblema. Você é provavelmente aqui em indagação de fortuna e glória. Tão tal é o caso, eu só lhe pedirei que mostre evidência de clemência com respeito às almas pobres insinuou na guerra apesar deles.
str_comment_intro_common_liege|Pertença você talvez à classe popular, mas saiba que eu sempre estou à procura de elementos bons que poderão lutar uma vez a meu serviço que eles terão provado a mim que eles merecem minha confiança.
str_comment_intro_common_martial|Não é talvez você de sangue nobre, mas até mesmo {um cidadão, se ele/isto parece valoroso/um cidadão, se ela/isto parece valorosa}, pode se tornar alguém.
str_comment_intro_common_badtempered|Se você tiver algo que me falar, faça depressa, porque eu não tenho o tempo para tagarelar com soldado de baixa fortuna de chão.
str_comment_intro_common_pitiless|Você parece um mercenário. Novamente um pássaro de presa vindo ficar mais rico na parte de trás do destituído deste país.
str_comment_intro_common_cunning|Ei bem... Eu não ouvi para já falar de você, mas eu tenho a impressão que você pudesse se tornar bem alguém, um dia ou o outro.
str_comment_intro_common_sadistic|Em tempo normal, eu decido a garganta dos cidadão que têm a bochecha para entrar em minha presença sem foi convidado lá. Mas hoje, eu sou de bom humor.
str_comment_intro_common_goodnatured|Minha fé, pareça a você eu ser alguém de bem.
str_comment_intro_common_upstanding|Entre em paz e revocação vocês sempre tingir seu valor de clemência e sua coragem de virtude.
str_comment_intro_female_famous_liege|Eu ouvi para falar muito você. Alguns homens temem as mulheres quebradas à arte da guerra. Para minha parte, eu iria nunca sem de alguém valente e crente que conhece para controlar a espada.
str_comment_intro_female_famous_martial|Eu ouvi para falar muito você. A pessoa diz que você domina as armas como bem aquele mais corajoso dos homens. Talvez nós nos mediremos um dia, na hora de um torneio ou no campo de batalha!
str_comment_intro_female_famous_badtempered|Eu ouvi para falar de você... a mulher que luta como um homem.
str_comment_intro_female_famous_pitiless|Eu sei que você é. Seu nome inspira o medo aos homens. É bem. Eu gostaria de discutir um dia com você.
str_comment_intro_female_famous_cunning|Ai, sim! Nós nos encontramos finalmente! Você é uma mulher que ganha para ser conhecido que ele parece. Nós deveríamos debater um destes dias junto.
str_comment_intro_female_famous_sadistic|Eu ouvi para falar de você... tudo como numerosas viúvas chorosas, eu acredito. Mas não me interessa.
str_comment_intro_female_famous_goodnatured|Eu ouvi para falar de você! Me dá prazer para o conhecer finalmente.
str_comment_intro_female_famous_upstanding|Seu nome eu estou familiarizado. A pessoa diz que você é um guerreiro particularmente valoroso. Eu só espero que sua honra e sua clemência está na plenitude de sua coragem.
str_comment_intro_female_noble_liege|Eu não tenho freqüentemente a oportunidade para conhecer uma mulher que aspira conduzir alguns homens à briga. Mas nós vivemos um tempo escuro e tumultuoso e, para minha parte, eu iria nunca sem de alguém valente e crente que conhece para controlar a espada.
str_comment_intro_female_noble_martial|Eu não reconheço o emblema de sua bandeira, mas você é obviamente uma mulher de grau alto. Eu sou a seu serviço.
str_comment_intro_female_noble_badtempered|Eu não reconheço o emblema desta bandeira. Novamente um estranho com seus modos engraçados!
str_comment_intro_female_noble_pitiless|Eu vejo que você leva uma bandeira da nobreza, mas eu não reconheço o emblema... Saiba, senhora que em Calradia, estes são os homens que fazem a guerra e se você tentar empurrar a ordem estabelecida, sua bonita face terminarão cuspido em um pique, como para qualquer outro rebelde!
str_comment_intro_female_noble_cunning|Embora eles sejam raros, você não é a primeira mulher para vir procurar fortuna nos campos de batalha de Calradia. Eu seguirei sua progressão com muito interesse.
str_comment_intro_female_noble_sadistic|Pareça a você ser de sangue nobre, mas eu não reconheças sua bandeira. Novamente um estranho que desembarca em casa... provavelmente de um país onde os homens são só os fraco que deixaram as mulheres faça a guerra no lugar deles/delas!
str_comment_intro_female_noble_goodnatured|Eu vejo que você leva uma bandeira da nobreza, mas eu não reconheço o emblema. Perdoe minha ignorância, senhora! É um prazer para o conhecer.
str_comment_intro_female_noble_upstanding|Não é diariamente aquele conhece uma mulher ajaezada para a guerra. Você tem evidentemente o direito para o, senhora, mas a idéia proteger que você pode combater me põe doente à vontade. De acordo comigo, as mulheres não deveriam fazer a guerra, porque eles são os guardas do poucos de distinção e bondade que ele/isto permanece nós novamente.
str_comment_intro_female_admiring_liege|Eu não tenho freqüentemente a oportunidade para conhecer uma mulher que aspira conduzir alguns homens à briga. Mas nós vivemos um tempo escuro e tumultuoso e, para minha parte, eu iria nunca sem de alguém valente e crente que conhece para controlar a espada.
str_comment_intro_female_admiring_martial|Saudações, senhora. Eu cuido de seu passo que você não tem nada de uma donzela convencional, mas eu espero que você permitirá o criado humilde que eu sou o declarar sua admiração.
str_comment_intro_female_badtempered_admiring|Ei. Veja vocês que... uma donzela equipou completamente para a guerra! Aqui é isso é estranho, mas eu vou me tentar fazer lá.
str_comment_intro_female_pitiless_admiring|Não é atual para ver uma mulher equipada para a guerra. Seja prudente, senhora. Este mundo é duro e seria uma pena para ver tal uma beleza que se faz/eles perfuram por uma espada.
str_comment_intro_female_cunning_admiring|Saudações, senhora. Não veja uma dor lá se eu lhe falar que não é atual para ver uma mulher ajaezada para a guerra. Eu espero aquele dia eu terei uma menina como corajoso que você.
str_comment_intro_female_sadistic_admiring|Aquele então! Uma mulher ajaezou para a guerra! Ei bem, se eu puder permitir, nada poderia o remover sua feminilidade, nem mesmo um haubert de pontos.
str_comment_intro_female_admiring_goodnatured|Mrs., se você tem como passo orgulhoso que quando você controlar as armas, seus inimigos o têm que temer!
str_comment_intro_female_admiring_upstanding|Saudações, senhora. Apesar do pó que cobre suas roupas e seu equipamento, você mantém a graça de seu sexo nobre.
str_comment_intro_female_common_liege|Eu não tenho freqüentemente a oportunidade para conhecer uma mulher que aspira conduzir alguns homens à briga. Mas nós vivemos um tempo escuro e tumultuoso e, para minha parte, eu iria nunca sem de alguém valente e crente que conhece para controlar a espada.
str_comment_intro_female_common_martial|Mrs... seja prudente enquanto folheando este país perigoso. Se já você anseia mais por uma vida... euh... estabelecido, eu posso o achar um marido bom.
str_comment_intro_female_common_badtempered|Para o fato, pequeno... seu marido sabe que você pediu emprestado suas armas e sua armadura dele? Você arrisca para o levar um debulha de bem enquanto voltando em casa!
str_comment_intro_female_common_pitiless|Que horas tristes! Até mesmo as mulheres se transformam em bandidos!
str_comment_intro_female_common_cunning|Embora eles sejam raros, você não é a primeira mulher para vir procurar fortuna nos campos de batalha de Calradia. Eu seguirei sua progressão com muito interesse.
str_comment_intro_female_common_sadistic|Uma mulher ajaezou para a guerra! Ei bem, eu suponho que você não é mais feminino que tudo esse aquele trabalho para mim e aquele faça eles chamar alguns guerreiros.
str_comment_intro_female_common_goodnatured|A seu passo, suponho eu que você sabe o defender, mas prova não obstante ser prudente, senhora.
str_comment_intro_female_common_upstanding|Não é diariamente aquele conhece uma mulher ajaezada para a guerra. Você tem evidentemente o direito para o, senhora, mas a idéia proteger que você pode combater me põe doente à vontade. De acordo comigo, as mulheres não deveriam fazer a guerra, porque eles são os guardas do poucos de distinção e bondade que ele/isto permanece nós novamente.
str_rejoinder_intro_female_common_badtempered|Eu ganhei minhas armas à briga. Você gostaria de verificar o corte deles/delas?
str_rejoinder_intro_female_noble_sadistic|Esqueça de meu país! Aqui, em Calradia, a pessoa diria que estes são os cachorros que conduzem os homens à guerra.
str_rejoinder_intro_female_common_sadistic|E você, cavalheiro, você não é mais bestial que meu cavalo.
str_rejoinder_intro_female_noble_pitiless|Eu empurraria a ordem estabelecida alegremente enquanto o fazendo não dizer nada sobre.
str_rejoinder_intro_female_common_pitiless|Sim, ele/isto era um tempo onde os bandidos se fizeram chame alguns Deuses.
str_rejoinder_intro_noble_sadistic|Eu vou levar talvez agora sua bandeira, seu gado e sua vida.
str_rejoinder_intro_female_pitiless_admiring|Eu seria deleitado o refazer o retrato, cavalheiro.
str_rejoinder_intro_female_common_upstanding|Você gostaria de sentir a bondade de minha lâmina?
str_rejoinder_intro_female_noble_upstanding|Você gostaria de sentir a bondade de minha lâmina?
str_rejoinder_intro_female_common_martial|Eu acharia os maridos melhores em uma casinha de cachorro.
str_rejoinder_intro_female_sadistic_admiring|Você poderia acrescentar uma chave de humanidade a uma couraça de cavalo, mas há pouco um fundamental.
str_rejoinder_intro_female_badtempered_admiring|Se minha visão o perturbar, eu me darei um prazer para estourar seus olhos.
str_comment_you_raided_my_village_enemy_benevolent|Você atacou os fazendeiros inocentes de que estavam debaixo de minha proteção na aldeia {s51}. Eu vou o castigar para suas contravenções!
str_comment_you_raided_my_village_enemy_spiteful|Você roubou minha aldeia, {s51}, enquanto destruindo o que pertence a mim e enquanto matando meus fazendeiros. Você pagará isto de seu sangue!
str_comment_you_raided_my_village_enemy_coldblooded|Você roubou minha aldeia, {s51}, enquanto destruindo o que pertence a mim e enquanto matando meus fazendeiros. Eu farei de forma que você reconsiderado lá duas vezes antes de vir ensacar minhas fontes de rendas.
str_comment_you_raided_my_village_enemy|Você roubou minha aldeia, {s51}, enquanto destruindo o que pertence a mim e enquanto matando os fazendeiros que estavam debaixo de minha proteção. Você pagará pelo preço de seu crime!
str_comment_you_raided_my_village_unfriendly_spiteful|Você roubou minha aldeia, {s51}. Reinicie e eu esvazies você gosta de um peixe.
str_comment_you_raided_my_village_friendly|Você roubou minha aldeia, {s51}. Suas contravenções mancham nossa amizade seriamente.
str_comment_you_raided_my_village_default|Você roubou minha aldeia, {s51}. Se você continuar deste modo em, nós arriscamos para vir depressa disto às armas.
str_comment_you_robbed_my_village_enemy_coldblooded|Você escorchou meus tópicos na aldeia de {s51}. Eu levo isto como uma ofensa pessoal.
str_comment_you_robbed_my_village_enemy|Você tirou fazendeiros de inocente para que estavam debaixo de minha proteção {s51}. Suas contravenções não permanecerão impunes!
str_comment_you_robbed_my_village_friendly_spiteful|A pessoa contou a mim que você tinha roubado comida a meus fazendeiros de {s51}. Bom, eu não estaria bravo com você para um broutille ou dois, mas não esqueço que é eu isso é obrigado escutar para os gemer.
str_comment_you_robbed_my_village_friendly|Eu tenho boato que você tinha requisitado as providências de meus fazendeiros para {s51}. Eu sou persuadido que você não teria agido do tipo sem dentro realmente estar na necessidade.
str_comment_you_robbed_my_village_default|Você escorchou meus fazendeiros na aldeia de {s51}. Se você continuar deste modo em, nós arriscamos para vir depressa disto às armas.
str_comment_you_accosted_my_caravan_enemy|Você atacou os reboques que estavam debaixo de minha proteção. Mas eu vou pôr um termo logo à carreira de seu bandido.
str_comment_you_accosted_my_caravan_default|Você atacou os reboques que estavam debaixo de minha proteção. Este tipo de atitude tem que parar.
str_comment_you_helped_villagers_benevolent|Eu ouvi para dizer que você tinha sido caridoso com respeito a meus fazendeiros, da aldeia de {s51}. Eu perdi a meus deveres como Deus e protetor e eu aprecio o que você fez.
str_comment_you_helped_villagers_friendly_cruel|Eu ouvi para dizer que você tinha sido caridoso com respeito a meus fazendeiros, da aldeia de {s51}. Eu aprecio sua bondade mas eu especialmente apreciaria como você não arruinou minha autoridade do tipo mais.
str_comment_you_helped_villagers_friendly|Eu ouvi para dizer que você tinha sido caridoso com respeito a meus fazendeiros, da aldeia de {s51}. As vezes são duras e eu sei que suas intenções são boas, então eu não oporei o que você os levou ajuda.
str_comment_you_helped_villagers_unfriendly_spiteful|Eu ouvi para dizer que você tinha sido caridoso com respeito a meus fazendeiros, da aldeia de {s51}. Embora me divirta ver para o trilhar sobre adquirir alguns favores em nome de meus vassalos, eu lhe pedirei que queira realmente o ocupar de seu negócio.
str_comment_you_helped_villagers_cruel|Eu ouvi para dizer que você tinha sido caridoso com respeito a meus fazendeiros, da aldeia de {s51}. Como Deus e protetor dos camponeses, é meu que volta o dever para os ajudar nestes tempos difíceis. É talvez você bem-intencionado, mas porém isso pode ser, seus atos arruinam minha autoridade. Também, eu agradecerei a você de mais intervir.
str_comment_you_helped_villagers_default|Eu ouvi para dizer que você tinha sido caridoso com respeito a meus fazendeiros, da aldeia de {s51}. As vezes não são muito suaves e eu sei que você pensou bem em fabricação, mas você não nota para fazer um hábito disto. Eu sou o Deus deles/delas e protetor e eu não desejo que eles chamem em um estranho adquirir ajuda.
str_comment_you_captured_a_castle_allied_friendly|A pessoa voltou a mim que você tinha sitiado e tinha levado {s51}. Realmente era intenso, eu estou orgulhoso para poder o chamar meu amigo!
str_comment_you_captured_a_castle_allied_spiteful|A pessoa voltou a mim que você tinha sitiado e tinha levado {s51}. Trabalho bom! Logo, nós teremos ensacado todas suas fortalezas e teremos roubado os tesouros deles/delas e as viúvas deles/delas lamentando nós serviremos vinho.
str_comment_you_captured_a_castle_allied_unfriendly_spiteful|A pessoa voltou a mim que você tinha sitiado e tinha levado {s51}. A pessoa diria bem que até mesmo os animal daninhos têm o direito no dia deles/delas de glória. Saboreie bem sua vitória, até de melhor outros que vem você o desalojar e o mandar de volta donde você vem.
str_comment_you_captured_a_castle_allied_unfriendly|A pessoa voltou a mim que você tinha sitiado e tinha levado {s51}. Tudo que poderia estar no passado nossas disputas, eu devo você felicita.
str_comment_you_captured_a_castle_allied|A pessoa voltou a mim que você tinha sitiado e tinha levado {s51}. Nós os pusemos em derrota!
str_comment_you_captured_my_castle_enemy_spiteful|Eu ouvi para dizer que você tinha roubado meu domicílio para {s51}. Eu espero que a prisão é a sua conveniência, porque você vai passar os anos que vêm lá.
str_comment_you_captured_my_castle_enemy_chivalrous|Você segura {s51}, meu feudo legítimo. Eu espero que você me dará uma sorte recuperar isto!
str_comment_you_captured_my_castle_enemy|Você levou algo que pertence a mim... {s51}. Eu vou fazer de forma que você renunciou isto.
str_comment_we_defeated_a_lord_unfriendly_spiteful|Eu imagino que você beberia bem um copo em honra de nossa vitória em {s54}. Ei bem, mantenha seu vinasse para você! Será necessário alguns deles lavar a afronta de suas recentes desonras.
str_comment_we_defeated_a_lord_unfriendly|Eu não esquecerei da batalha contra a que nós conduzimos junto {s54}, mas eu não posso fazer abstração das outras disputas que subsistem entre nós.
str_comment_we_defeated_a_lord_cruel|Era uma vitória bonita aceso {s54}, isto não é? Nós transformamos seu exército em banquete para os corvos!
str_comment_we_defeated_a_lord_quarrelsome|Eu não esquecerei polido isto que nós pusemos {s54}. Me agradou muito.
str_comment_we_defeated_a_lord_upstanding|Eu não esquecerei de nossa vitória em {s54}. Aluguemos o céu um tempo novo e rezemos para não render ao orgulho.
str_comment_we_defeated_a_lord_default|Nós ganhamos uma vitória bonita contra {s54}, isso se diz disto? Eu sou honrado para ter lutado a seus lados.
str_comment_we_fought_in_siege_unfriendly_spiteful|Eu imagino que você beberia bem um copo em honra de nossa captura de {s51}. Ei bem, mantenha seu vinasse para você! Será necessário alguns deles lavar a afronta de suas recentes desonras.
str_comment_we_fought_in_siege_unfriendly|Eu não esquecerei como nós saqueamos junto, {s51}, mas eu não posso fazer abstração das outras disputas que subsistem entre nós.
str_comment_we_fought_in_siege_cruel|Eu não esquecerei como nós perfuramos as ameias junto, de {s51} e passa seus defensores para o a linha da espada. É um agradável se lembrar.
str_comment_we_fought_in_siege_quarrelsome|Você se lembra como eles começaram grito quando nós fomos para cima nas ameias de {s51}? Eles acreditaram para estar em segurança, mas a pessoa apagou estes sorrisos suficientes das faces deles/delas!
str_comment_we_fought_in_siege_upstanding|Eu não esquecerei da captura de {s51}. Aluguemos o céu um tempo novo e rezemos para não render ao orgulho.
str_comment_we_fought_in_siege_default|Eu não esquecerei isso junto, nós capturamos {s51}. Eu sou honrado para ter lutado a seus lados.
str_comment_we_fought_in_major_battle_unfriendly_spiteful|Eu imagino que você beberia bem um copo em honra de nossa vitória perto de {s51}. Ei bem, mantenha seu vinasse para você! Será necessário alguns deles lavar a afronta de suas recentes desonras.
str_comment_we_fought_in_major_battle_unfriendly|Eu não esquecerei que nós lutamos lado a lado nesta batalha gloriosa perto de {s51}, mas eu não posso fazer abstração das outras disputas que subsistem entre nós.
str_comment_we_fought_in_major_battle_cruel|Eu não esquecerei desta batalha grande perto de {s51}. Quando nós perfurarmos as linhas hostis, eles correram fora enquanto gritando. É uma memória boa.
str_comment_we_fought_in_major_battle_quarrelsome|Briga bonita perto de {s51}, nós pusemos estes cachorros sujos em vôo!
str_comment_we_fought_in_major_battle_upstanding|Eu não esquecerei que nós lutamos lado a lado à batalha grande perto de {s51}. Aluguemos o céu um tempo novo e rezemos para não render ao orgulho.
str_comment_we_fought_in_major_battle_default|Eu não esquecerei que nós lutamos lado a lado à batalha grande perto de {s51}. Eu sou honrado para ter lutado a seus lados.
str_comment_you_defeated_a_lord_allied_liege|Então goste isso, você cruzou ferro com isto pilha quem se faz chamar {s54}, e você deixou o vencedor disto? Eu estou muito contente para aprender isto.
str_comment_you_defeated_a_lord_allied_unfriendly_spiteful|Eu ouvi para dizer que você tinha deixado o vencedor de uma briga contra {s54}. Até mesmo os animal daninhos têm o direito no dia deles/delas de glória, eu suponho.
str_comment_you_defeated_a_lord_allied_spiteful|Eu ouvi para dizer que você tinha deixado o vencedor de uma briga contra este animal daninhos de {s54}. Ai... tão só eu poderia ter sido ouvir para implorar isto a clemência lá.
str_comment_you_defeated_a_lord_allied_unfriendly_chivalrous|Eu ouvi para dizer que você tinha deixado o vencedor de uma briga contra {s54}. Eu espero que você não chegasse lá enquanto usando desonrando meios.
str_comment_you_defeated_a_lord_allied|Eu ouvi para dizer que você tinha deixado o vencedor de uma briga contra {s54}. Desfrute sua vitória como deve ele/isto.
str_comment_you_defeated_me_enemy_chivalrous|Eu não estou bravo com você de eu ter derrotado a última vez que nós nos encontramos, mas eu estou com pressa levar minha vingança!
str_comment_you_defeated_me_enemy_spiteful|Eu esperei o ver novamente com impaciência. Você não me enganará em uma segunda vez com seus ardis e eu me deleitarei ouvir para lhe implorar minha clemência.
str_comment_you_defeated_me_enemy|{playername}, quando nós nos vermos durante a última vez, você me ultrapassou. Mas eu o garanto que não chegará mais!
str_comment_i_defeated_you_enemy_spiteful|Você quer alguns novamente? Reponhamos que então, que eu lanço suas tripas em pasto para meus cachorros.
str_comment_i_defeated_you_enemy_chivalrous|Você vem medir seu valor para minar um tempo novo, {playername}?
str_comment_i_defeated_you_enemy_benevolent|Então goste isso, você volta à carga? Você sempre não manteve a lição?
str_comment_i_defeated_you_enemy_coldblooded|Você é tenaz, mas você os quebra a mim.
str_comment_i_defeated_you_enemy|Quantas vezes tenho eu para o infligir uma correção de forma que você aprendeu manter sua distância?
str_comment_we_were_defeated_unfriendly_spiteful|A última vez que eu o vi, você se fez chão pelos homens de {s54}. Eu o seguro para pessoa responsável deste desastre. Que pena que você sobreviveu.
str_comment_we_were_defeated_unfriendly|A última vez que eu o vi, você se fez chão pelos homens de {s54}. Ei bem, eu vejo que você administrou isto.
str_comment_we_were_defeated_cruel|A última vez que eu o vi, você se fez chão pelos homens de {s54}. Não preocupe... Nós acharemos isto e o faremos nos restabelecer sua vitória.
str_comment_we_were_defeated_default|A última vez que eu o vi, você se fez chão pelos homens de {s54}. É bom para realmente o conhecer vivendo.
str_comment_you_were_defeated_allied_friendly_spiteful|Eu ouvi para dizer que {s54} tinha lhe dado a linha torcer. Não preocupe meu amigo, eu recuperarei isto para você e eu lhe devolverei sua cabeça em uma bandeja.
str_comment_you_were_defeated_allied_unfriendly_cruel|Eu ouvi para dizer que {s54} corte abaixo seu exército como gado. Mas você é bem lá e em vida. Que decepção!
str_comment_you_were_defeated_allied_spiteful|Eu ouvi para dizer que {s54} tinha esmagado você gosta de uma formiga; Ai ai! Há o que chega quando uma criança vai jogar no tribunal do grande, {menina da criança/pequeno}!
str_comment_you_were_defeated_allied_pitiless|Eu ouvi para dizer que {s54} tinha o derrotado e que ele/isto tinha posto suas tropas em vôo. Aqui é isso é muito desapontando...
str_comment_you_were_defeated_allied_unfriendly_upstanding|Eu ouvi para dizer que {s54} tinha o derrotado. Deva o pensar talvez das contravenções que você poderia cometer e isso encorajaria o céu para o repreender do tipo.
str_comment_you_were_defeated_allied_unfriendly|Eu ouvi para dizer que {s54} tinha o derrotado. Faça em tipo não sacrificar muito nossos homens, aprovadamente?
str_comment_you_were_defeated_allied|Eu ouvi para dizer que {s54} tinha o derrotado. Mas não perde coragem! Os papéis serão invertidos logo!
str_comment_you_helped_my_ally_unfriendly_chivalrous|Eu tenho boato que você economizou {s54} de uma certa derrota. Tudo que é minha opinião sobre seu caso, eu devo para o reconhecer este fato pelo menos.
str_comment_you_helped_my_ally_liege|Eu tenho boato que você salvou meu vassalo {s54} de uma certa derrota.
str_comment_you_helped_my_ally_unfriendly_spiteful|Eu ouvi para dizer que você correu ao rescousse de nosso pobre {s54}. Você pensou que que uma donzela estava em angústia? Não importa, é um engano atual.
str_comment_you_helped_my_ally_spiteful|Eu ouvi para dizer que você evitou um debulha bom para {s54}. Eu sou opinião que você deveria ter deixado lhe ensine a lição.
str_comment_you_helped_my_ally_chivalrous|Eu ouvi para dizer que você partiu {s54} do cocho. É um ato nobre.
str_comment_you_helped_my_ally_default|Eu ouvi para dizer que você partiu {s54} do cocho. Trabalho bonito!
str_comment_you_abandoned_us_unfriendly_spiteful|Animal daninhos salgado! Você nos deixou enfrentarmos {s54} só, eu estou enganado? Eu cuspi a sua face.
str_comment_you_abandoned_us_unfriendly_pitiless|Ahem... Você me abandonou meio de uma batalha por completo com {s54}, você se lembra? Eu assegurarei que sua tumba costeia esses dos traidores.
str_comment_you_abandoned_us_spiteful|Você desapareceu meio desta batalha por completo contra {s54}... Eu espero que você tenha uma desculpa boa. Suas tripas o abandonaram então? Você tremeu muito para poder segurar sua arma?
str_comment_you_abandoned_us_chivalrous|O que aconteceu? Você desapareceu meio desta batalha por completo contra {s54}. Eu espero que você teve um dano que o parou de se atrasar, porque eu estaria envergonhado de mim ser batido aos lados de um covarde.
str_comment_you_abandoned_us_benefitofdoubt|Você desapareceu meio desta batalha por completo contra {s54}. Eu presumo que estava por causa de um dano, mas todos o mesmo, parece suspeitado a mim.
str_comment_you_abandoned_us_default|O que aconteceu? Eu olhei para você lutar a nossos lados contra {s54} e o momento depois de, você tinha desaparecido completamente.
str_comment_you_ran_from_me_enemy_spiteful|A última vez que nós nos encontramos, você correu como um cachorro batido. Você está aqui para latir em cima de mim ou implorar minha clemência?
str_comment_you_ran_from_me_enemy_chivalrous|A última vez que nós nos encontramos, você me fugiu. Aprenda agir em cavalheiro e o bater goste tal!
str_comment_you_ran_from_me_enemy_benevolent|Considerando que eu o vi escapando a última vez que nós nos cruzamos, eu alimento a esperança de mais para ter que o combater uma vez mais.
str_comment_you_ran_from_me_enemy_coldblooded|A última vez que nós nos encontramos, você me fugiu. Era uma decisão sábia.
str_comment_you_ran_from_me_enemy|Você teve sucesso talvez escapando a última vez que nossas estradas se cruzaram, mas o da próxima vez, eu duvido que sorte sorria você.
str_comment_you_ran_from_foe_allied_chivalrous|A pessoa conta que você fugiu {s54}, enquanto abandonando seus homens. Eu rezo de forma que lá estava enganado... Tal uma conduta nos desonra tudo.
str_comment_you_ran_from_foe_allied_upstanding|A pessoa conta que você fugiu {s54}, enquanto abandonando seus homens. Eu não acredito sistematicamente nos rumores e eu também sei que as situações desesperadas requerem medidas desesperadas. Não obstante, eu lhe peço que preste atenção mais para seu renome. Os homens não lutarão em nossos exércitos se eles ouvirem para dizer que nós os abandonamos no campo de batalha.
str_comment_you_ran_from_foe_allied_spiteful|Ao fato, a pessoa contou a mim que você tinha fugido {s54} enquanto se indo como um coelho e enquanto abandonando seus homens neste açougueiro faz compras. Ai ai! Que espetáculo que deveria ter sido!
str_comment_you_defeated_my_friend_enemy_pragmatic|Você ultrapassou talvez {s54}, mas você não nos pode derrotar tudo.
str_comment_you_defeated_my_friend_enemy_chivalrous|Eu ouvi para dizer que você tinha derrotado {s54} e desde este dia, eu sou impaciente para poder cruzar ferro com você.
